Math Score,English Score,Ukrainian Score,Privileged,Rating,Admitted
162.84995611591253,121.59778767128432,149.12116789275242,0,146.35566911557603,False
151.99551667149504,184.45051742073375,141.22983972446568,0,158.50231381215784,False
159.07415693219343,122.67448867084042,144.19388666966918,0,143.69017537503026,False
130.9703371895711,192.0853422030073,185.31696163191495,0,165.6088260263051,True
139.11776502038586,160.0753416421594,181.19975354120064,0,158.02963456316235,False
129.82618656672147,159.57355200258849,101.5973096550359,0,130.2817331239759,False
139.21340515378375,159.21794341516772,163.9392719659819,0,152.6325266758584,False
125.60561153866638,100.84729122774624,175.92363994132822,1,133.2735239661889,False
98.21152193004968,96.70834150960272,104.80610502084843,0,99.73894273115522,False
155.32278426761258,156.46659161366054,149.91105745685033,0,154.0424084281983,False
137.94657191375214,167.0402207767926,96.68869180870443,0,134.29730254114997,False
101.09404959101866,152.47833096468602,153.8847850782416,0,132.34655464928574,False
163.88346766577322,125.35396448941418,87.50296494261156,0,129.410465895917,False
122.78104906850274,150.56766311646584,129.54763428876248,0,133.1470088489696,False
151.55836187388417,147.53897540563548,131.66802256514598,0,144.3854441407881,False
171.8727168653261,121.28525705173767,128.7345053957218,1,143.7550154803683,False
153.8694873227223,180.41916462336485,193.545840509237,0,173.73729646886946,True
184.18202053629904,98.09171815349742,166.0653170921731,0,152.91991878822077,False
112.95522538939042,167.6622722042252,138.01293419029798,0,136.88465207411312,False
162.07024923532646,161.52970215633735,122.00766477317696,0,149.88930977298486,False
129.4556972717906,180.29135564435143,142.83671049464303,0,148.72069875041456,False
123.87608552454356,119.84064382953424,119.12661095102057,0,121.24061064398387,False
132.63451005706753,153.04221440004633,179.19240012448995,0,152.7241883801879,False
140.65342403617882,200.0,200.0,0,176.26136961447153,True
151.68496026689238,169.8622286699912,181.59599694246333,0,166.1114517904933,True
115.04550477649931,153.0174362618689,159.95071036635446,0,139.90864589906673,False
177.0247946086256,166.1748382234259,145.03113650120562,0,164.1717102608397,True
163.9698731919138,152.5853052714036,137.84681131615616,0,152.71758425303344,False
103.91268941168327,200.0,200.0,0,161.5650757646733,False
194.647565813868,179.5090858736754,132.72193177435395,0,171.528331619956,True
200.0,147.43155137308509,196.8329567068725,1,183.2793524239873,True
185.36338713478952,157.56994294153563,116.05382273939554,0,156.23248455819515,False
144.60225492562947,138.2760601175696,141.1130503680538,0,141.6576351159388,False
117.87742135468372,186.29550379230915,98.57830221837642,0,132.61311034507915,False
181.6335518079341,107.81685685826967,154.7770260368484,0,151.43158559170908,False
137.90469159080462,101.8578441041704,112.0881713437138,0,119.3456812706871,False
186.6733521114728,193.76144249027985,199.95148220371323,0,192.78321825278707,True
156.2482493423058,200.0,162.3681681498321,0,171.20975018187195,True
179.2991710945114,164.04914723068777,166.12190240630454,0,170.77098332890225,True
160.69099191523205,153.38213823707213,158.4803534749431,0,157.83514427969737,False
171.19719504575843,169.7180307091433,117.22377556826586,0,154.56141990152614,False
150.31500062162462,130.58839420851723,153.7235486320148,1,145.41958310080946,False
200.0,155.13730635456636,200.0,0,186.5411919063699,True
153.8073627811086,151.16726117568646,150.25664778018933,0,151.95011779920617,False
162.05968090334105,168.79692752236082,119.48951395125562,0,151.30980480342134,False
200.0,103.2600441544981,94.42972029914893,0,139.3069293360941,False
109.56722816572662,134.78895690703987,128.60019028823768,0,122.84363542487392,False
111.885450045428,175.34986809002513,97.13313307377364,0,126.49908036731082,False
179.08190124474032,129.7321851710981,174.9155210712779,0,163.02707237060895,True
114.8062978465752,120.19915873730594,173.43501798546737,0,134.01277215546207,False
200.0,200.0,123.7295451833835,0,177.11886355501505,True
137.59143057720755,151.14354000538202,168.4194392540828,0,150.90546600872247,False
127.57635565677728,132.63245580170377,132.70636041129055,1,130.6321871266092,False
200.0,99.22888687577674,148.63157151675424,0,154.3581375177593,False
194.41544374303277,171.8803903884128,161.15866654694935,0,177.67789457782175,True
200.0,170.9740846115608,136.68119972881524,0,172.29658530211282,True
177.18133974826156,141.0372119829019,162.5461004595935,1,161.94752963205323,False
124.16322944835892,116.93309427278729,99.42815848597346,0,114.57366760697178,False
200.0,149.26351729072863,153.5242496396391,0,170.83633007911033,True
141.9598988714586,124.92431797555136,148.95143932836797,0,138.94668673975923,False
174.07369187389185,121.73719233380652,88.60820591255668,0,132.7330962234657,False
178.41755903321243,146.90361745614877,95.70929421805538,0,144.1508971155462,False
145.34969720727497,118.45828804019806,94.21429183119218,0,121.94165284432705,False
168.42238111038242,157.39946865757338,162.42920501771854,0,163.31755454674055,True
177.6662001469958,168.2397752821919,153.71878880614983,0,167.65404928530086,True
161.2927659346689,124.81102658480424,158.2187273152212,0,149.42603254387518,False
117.01797628247417,108.95264713984828,110.20864522475516,1,112.5555782223707,False
158.94714522618168,196.83838796867423,184.169214319988,0,177.88113877707133,True
189.7915769006109,121.79189292128385,179.4852365945217,0,166.29976961498602,True
129.16296420805904,130.20171884692988,126.99110894930016,0,128.82303402209263,False
145.51096379016988,156.3905150228966,185.2818082936139,0,160.70608251102112,False
136.94539344835087,167.98108117566892,142.4723280965652,0,147.9141801610106,False
200.0,142.3104931893107,96.71384927969903,0,151.70730274070291,False
170.16884271037307,163.82382983103767,101.0191570154732,0,147.5204331381025,False
162.22385508723332,137.97041526310798,172.01170463565018,0,157.88417800452078,False
126.9025177666405,120.86488005526827,146.87853567993062,0,131.08403182721588,False
166.1774757387545,192.7895058236108,176.43674839361793,0,177.23886656067043,True
129.77002018027872,200.0,147.3488062580276,0,156.11264994951978,False
150.95491674823054,200.0,158.03012680082335,0,167.79100473953923,True
130.92461764863356,154.25419917460363,200.0,0,158.6461068118345,False
170.292998848395,200.0,191.905472628942,0,185.6888413280406,True
167.29772449844822,160.67110547171953,137.01518194168767,0,156.22497602340144,False
143.75103733266016,135.68141188790312,161.24906174109378,0,146.57955702176312,False
161.88020137984935,163.99138723145936,164.8333632918537,0,163.39950570893365,True
117.20815473808484,147.16822480766444,172.8417350248832,0,142.88624984499825,False
105.26227221883184,120.50645448762876,152.1302641556409,0,123.89592448051363,False
163.1817510379361,123.05034085703952,135.1940444851489,0,142.74601601783098,False
155.00020486117586,174.0615521622155,149.89131548290496,0,159.18594223800648,False
169.0509431067632,94.6040405500598,135.59138671564872,0,136.67900542241784,False
200.0,168.12410221328054,200.0,0,190.43723066398417,True
178.3343846097124,101.11249191754686,187.22178716505968,0,157.83403756866693,False
122.61533323667524,86.36470665292691,143.89154943361837,0,118.12301012063368,False
183.5104886428756,94.83460188724504,162.84876782081434,0,150.70920636956805,False
110.52277768465436,200.0,145.03622207292932,0,147.71997769574054,False
136.15246185555873,144.11298105169374,185.79723407904635,0,153.4340492814455,False
147.95275184026107,152.5974954049626,181.46641549253977,0,159.40027400535513,False
200.0,192.57765137732852,167.05832498132662,1,187.89079290759653,True
127.6573553385468,178.02539245499173,176.1379280884358,0,157.311938298447,False
125.20684384022957,108.25484191787342,169.81712424124737,0,133.50432738382807,False
147.04642426723703,176.07019028456284,185.22185561424897,1,167.20618347653834,True
130.0956514091368,155.5254379411064,165.93394119987593,0,148.4760743059494,False
183.7990776631952,139.74965707212357,154.5570158734357,1,161.81163294894583,False
117.6020547490973,150.7287274241334,132.68323129202287,0,132.06440951448582,False
115.57594042766692,188.39436061884064,102.84747787520452,0,133.60292771928033,False
136.865398657667,123.4210055387714,149.16454858479864,0,136.5218257001378,False
135.05902647923085,162.02657037312363,127.76833399787613,0,140.96208190299228,False
200.0,149.71028290401276,151.8002720087137,1,170.45316647381793,True
178.48262420777283,96.08506153813144,184.21465272561272,0,155.4829639622324,False
152.62653724155572,125.93240484807568,155.1847402632106,0,145.38575843000817,False
113.23693443509497,155.7964065970109,137.54994986671127,0,133.29868071315462,False
175.3308892920464,188.92026267278672,124.40614125415075,0,164.1302768948998,True
119.99353957831306,180.0399305204019,107.09594377728205,0,134.1381781206304,False
103.65686709667165,167.91637513210276,189.98416006072463,0,148.83290739651687,False
185.64089377056905,125.54173016590624,96.69926943212252,0,140.92865738763624,False
159.5082783577455,200.0,121.9565092130682,0,160.39026410701865,False
177.62576471342456,156.45721402918835,80.60394198908799,0,142.16865269085272,False
159.56182958829064,119.8090343496435,140.51575272750853,0,141.92216795846187,False
175.70491835708074,144.51285057429146,139.73146320718254,0,155.5552614772745,False
130.4692322009956,176.88745276068477,137.8711673811152,0,146.61527892293822,False
118.97271474646608,150.22852494954475,148.10610300070792,0,137.08947428366224,False
170.4478355484488,176.60594059748283,125.36204776746725,0,158.76953072886454,False
125.89771007478475,183.1108187238645,122.59033078533798,0,142.06942888267463,False
129.31350666749398,162.0159205379612,200.0,0,160.33017882838595,False
136.3340248944797,124.26892130859318,139.97811154909888,1,133.80771981509952,False
150.5243747707517,154.06363989569942,177.22975874840296,0,159.5977695015314,False
139.38018266239547,151.35497567816492,124.89686872041035,0,138.62762638453077,False
108.75146119745943,200.0,198.3818578425626,0,163.01514183175254,True
130.69144791501327,101.21034186519508,195.42546393023397,0,141.267320904634,False
83.2979054332672,145.9553264671694,156.93056046651827,0,124.18492825341318,False
168.75694353081562,132.47719359615243,117.01405221091552,0,142.35015115444665,False
101.93827033179755,160.05316860587996,152.6100415718298,0,134.57427118603195,False
116.86849981714649,76.87306922401932,151.41913500123172,1,115.23506119443391,False
151.56495237782923,183.4477367847084,157.1887174226849,0,162.8169172133497,True
127.8131101082606,150.412454620066,120.65338151400988,0,132.444994883527,False
196.29043786220208,94.65896509115862,104.30999591462115,0,138.20686344661476,False
111.21429270829654,139.16660595780402,154.87089112146103,0,132.69696620709814,False
158.01152608047548,168.2688702496357,149.69126050998844,0,158.59264966007743,False
148.82151545317512,102.25656373625904,150.062250657581,0,135.22425049942206,False
114.95719506776408,150.09666649329466,180.80401736552903,0,145.25308318475274,False
165.69829981595262,118.2757905659541,105.74518550905904,0,133.485612748885,False
144.85361006333255,133.320449043631,180.32081147963413,0,152.03382218231258,False
173.15371653641003,150.8021514802391,127.70317379948044,0,152.81308419847988,False
174.70512461891195,155.5035076074473,138.1433380244982,0,157.97610353714845,False
200.0,135.87772505451818,125.22661910246188,0,158.331303247094,False
190.09583848309177,158.18389168590792,152.68859573517756,0,169.30008161956235,True
138.9245448617267,174.53932821764417,92.82546375600218,0,135.77925553678458,False
142.8186246727222,141.6325717469028,132.95742839138418,0,139.50444991057498,False
182.98978787661335,192.94703272347877,134.5273036414394,0,171.4382160601208,True
169.65791192167794,193.86642512341257,187.91790607089584,0,182.3984641269637,True
169.20394578292775,137.13893803242513,154.52094431361655,0,155.17954301698362,False
101.49131867067496,130.86478330579246,170.8655493448891,0,131.11562726347444,False
149.27021626803193,100.0748104450148,150.17816443159506,0,134.78397897019573,False
127.85907272382934,146.2029200508183,118.53298885611856,0,130.5644017616128,False
158.39773797129715,139.09686659651845,177.21614604549742,0,158.25299898112362,False
147.05548831071127,173.37153660398974,124.63675973797298,0,148.2246842268733,False
177.30536724277775,104.71015181795104,134.21269977681726,0,142.5990023755416,False
159.51654645573907,141.6782582477067,155.462993364287,0,152.94899406589374,False
173.58983886326928,179.06233179333435,178.3661636834132,0,176.66448418833198,True
136.00742709792172,128.0892871332612,143.95846370151767,0,136.01729608960235,False
121.6666123224525,127.12915389817172,195.31574195949827,0,145.400113686282,False
137.69850920392355,106.59178995732574,132.85564754843702,0,126.91363493329825,False
149.4893875841568,200.0,169.96767860863895,0,170.7860586162544,True
161.37455206665246,127.57580465803862,150.1084890285211,0,147.85510893262892,False
200.0,110.98959503344985,196.40015514637255,0,172.21692505394674,True
148.7322854501807,125.8844878790544,156.43218039782948,0,144.18791466313746,False
121.3216499852167,126.77114758539588,93.68061545831708,0,114.66418890720057,False
139.6205467290184,141.91830664646278,182.65005629428524,0,153.21872757383176,False
136.09212076061718,174.76116696262545,147.55354459978415,0,151.13126177296974,False
164.44444421320387,141.05030493012498,133.4081426679485,1,148.1153119647036,False
103.77608956666126,122.31530055009516,186.6889428576252,0,134.2117088489806,False
151.89785982600995,106.45984505426924,140.06074091911495,0,134.71531972241922,False
154.69519613896128,150.65572074659613,167.99960229487024,0,157.47467536802444,False
156.96543108600827,151.27617222089373,126.94850042106968,0,146.25357422699233,False
132.0805179310391,195.92797053086477,124.91609619516036,0,149.0854271902232,False
142.8623481079198,152.7734320640943,200.0,0,162.9769688623962,True
107.27817273052406,147.0297506614777,126.38901788211945,0,124.93689965528877,False
135.20040349913418,118.4803849023753,132.45687190747594,0,129.36133844260905,False
133.71415571949848,140.82142274704825,98.75037624396953,0,125.35720198510472,False
162.48150138784277,136.84576625896182,198.8994673202347,0,165.71617062889607,True
115.3145270453426,138.89507506458892,161.93994969885296,0,136.3763182471696,False
173.4359430512998,121.22233822078236,157.13338900357792,0,152.881095387828,False
194.83453633474107,166.14988809828532,179.25415231735886,0,181.5550266585897,True
87.90044924959403,145.72663747471893,110.119902919972,0,111.9141418182449,False
162.78776192334303,143.98939559985038,133.76859654240988,0,148.4425024120153,False
170.30724105090735,98.57861651853013,147.25686806251468,0,141.87354179467638,False
130.87688923343313,164.80932262574592,103.54586847814618,1,132.8573130245409,False
138.08184557013607,164.61045977941137,189.34281379049847,0,161.4187202990274,False
146.01358267239132,124.8261179147336,149.44712849419898,0,140.6874069916363,False
141.06627361794816,179.7036415163758,140.30134091233498,0,152.4280041757925,False
140.72961092858634,109.05725309752702,157.08676468704851,0,136.1350497068072,False
99.71988581010068,149.3439027363276,127.42253146989604,0,122.91788458590736,False
184.5699469434936,141.86377980329507,151.353390114389,0,161.79312975270267,False
182.38855776110464,110.48475633582618,200.0,0,166.10085000518973,True
125.59907222387392,155.69107836239988,168.14046090737403,0,147.38909067048175,False
106.00727016592458,200.0,200.0,0,162.40290806636983,True
165.63194629358276,152.0290269020076,139.3475063263224,0,153.66573848593208,False
132.726360905608,136.10934737672846,127.45293029607188,0,132.1592276640833,False
154.2585948996234,163.4107247065703,159.29110768114978,0,158.51398767616539,False
140.4201474856471,153.17159986401464,109.74885169727897,0,135.0441944626469,False
170.7461625321056,150.83286394876504,80.79126703662617,0,137.7857043084596,False
170.84247430968017,137.23373361685657,171.94777515066417,0,161.0914423541283,False
128.23207864609248,192.65926677877397,169.24014434916688,0,159.86265479681924,False
108.49908133814832,163.69090090442356,175.01553665259215,0,145.01156380236404,False
102.51184807994754,134.13988023193534,150.8450961956999,0,126.50023216026959,False
168.31138137321616,146.75988489657126,200.0,0,171.35251801825785,True
114.33422226647912,127.77399887387782,147.38015438827154,0,128.27993488523646,False
134.79550937103937,131.75126549755515,133.38105777628266,1,133.45790073056708,False
132.11057884648477,130.77822827429404,59.80503854978021,0,110.01921158581618,False
148.4229811119136,115.97065218833318,148.58502397040274,0,138.7358952923862,False
91.9116058246048,173.31830891303866,174.95633355179035,0,141.24703506929063,False
155.66335790381487,141.26875610180923,150.20583595618493,0,149.7077207789242,False
165.71673071502616,166.6238273498031,183.7266520334028,0,171.39183610097223,True
152.65266261133985,129.89622306818111,200.0,0,160.02993196499028,False
140.67341484904586,148.18912516822985,144.79949374868403,1,144.16595161469252,False
152.9220049880635,128.66878209626665,186.93760678779924,0,155.85071866044518,False
161.9713903692039,171.59004511611994,102.42442274459928,0,146.9928965058973,False
66.82221730720049,142.54742079884886,180.9395731306988,0,123.77498510174449,False
200.0,128.07379242145842,151.90471441160307,1,163.99355204991843,True
161.70279968063778,100.74890313570648,143.3582850495881,0,137.91327632784348,False
130.4277425283894,158.26999648022323,145.0980323998053,0,143.18150567536432,False
138.27139874437196,128.74844842985678,145.31089594984073,0,137.52636281165803,False
164.81225332047566,149.52662348637014,140.7359127196425,0,153.00366218999406,False
146.516881828969,135.24809675959418,155.96018910448996,0,145.96923849081284,False
89.07946596655518,178.62568742696294,144.77123597800795,0,132.65086340811334,False
200.0,166.32434257074024,115.32622563110392,0,164.49517046055325,True
146.6837802830258,163.41636262364494,162.51161666976373,0,156.45190590123292,False
180.605181351474,131.51636630029563,131.76396154831596,0,151.22617089517308,False
129.2385045664683,163.98870130650567,181.43959844376388,0,155.32389175166819,False
196.09131162737395,200.0,148.98519100282857,0,183.13208195179817,True
158.59031066676835,125.03441897549814,153.8107185996357,0,147.0896655392475,False
168.26531503426352,155.17017417687566,88.52304260266001,0,140.4140910475661,False
118.64239901559137,100.52349076748604,112.29959615495632,0,111.30388568296925,False
186.33435869048105,191.95686276376608,178.1884318052235,0,185.5773318468893,True
170.69454493604366,138.06263704227476,127.98549821921463,0,148.09225855286428,False
189.05538688694995,173.47736642525933,134.0268702300315,0,167.87342575136725,True
131.15737321075264,98.30315247851031,141.6618009819516,0,124.45243532243961,False
135.56918644617636,200.0,190.91227778482028,0,171.50135791391665,True
200.0,139.29385415923204,161.2241399340475,0,170.15539822798388,True
118.19952531835358,166.36971970410082,189.30793810149987,0,153.98310746902163,False
145.92150897965038,154.52454618997783,141.96756607406425,0,147.3162372710728,False
184.10674087808087,142.3358764143669,156.39528791299173,0,163.26204564943993,True
152.93174903144566,200.0,113.90269633872072,0,155.34350851419447,False
167.48861039259882,100.5586138090146,185.34093705430115,1,152.76530941603426,False
138.01652912211375,158.96140979976028,153.2594461108456,0,148.87286842202727,False
161.10167663542558,177.31937016689912,151.32387296388828,1,163.03364359340645,True
110.8041944479405,149.10431635090902,160.14946617676978,1,137.09781253747985,False
199.74392038854563,146.45487646900224,193.40376221760968,1,181.85515976140184,True
146.4550786461429,145.71936863779604,143.5651468053423,0,145.36738609139866,False
129.59465388009448,113.17090738768776,199.8911687326472,0,145.7564843881383,False
169.99149246095743,151.14382152284804,124.45432246788626,0,150.67604018160327,False
136.1784063783434,165.38152570417196,162.66553823907276,0,152.8854817343108,False
109.9722458579174,152.05797682441982,200.0,0,149.6062913904929,False
109.59847482607334,141.8317169656476,135.30555806224197,0,126.9805724387962,False
170.81319458070396,135.3082493288092,157.3576756033026,0,156.12505531191513,False
145.212796855612,141.62109992164883,176.32515188509302,0,153.46899428426735,False
145.98895320994683,187.7323265248812,145.8630090330388,0,158.47418195135472,False
182.3323141792879,87.40095061738373,104.9894017150701,0,130.6500313714513,False
116.19522573729768,151.20214369643327,118.32121922793132,0,127.33509917222844,False
128.07966741405525,140.16735248110749,167.42797766561503,0,143.51046600963886,False
138.45360572456173,193.6742385551053,176.74545959967733,0,166.50735173625947,True
152.83054767951222,151.66476676331408,173.5366600296299,0,158.69264710968807,False
148.73485646128262,194.5477679609986,184.39296041603532,0,173.1761610976232,True
141.39338422830278,86.28329945863322,152.15955584808066,0,128.09021028333527,False
148.15120793713058,163.78754714502168,156.2469951213302,0,155.2708458547578,False
146.78084171126477,158.4017358011304,104.43394022527411,0,137.56303949242727,False
128.4118683434462,191.7160190122181,159.5198686110701,0,156.73551362436496,False
125.61021034337767,100.75954173530911,168.38042356173293,0,130.98607372646367,False
158.2354907317182,145.34892575645023,132.5036611555204,0,146.64997236627846,False
123.27254751013416,151.98180785359477,169.32005096684733,0,145.69957665018632,False
115.2793422242744,135.1261351636437,95.52333466446528,0,115.30657783814246,False
140.6312324662292,186.49733141228825,172.5329879338361,1,163.961588790329,True
145.2699895150855,139.83953443663808,159.00852970862402,0,147.76241504961286,False
200.0,200.0,200.0,0,200.0,True
128.858991724313,181.62533726816767,192.392566105958,0,163.7489677019629,True
178.29782174908485,178.525010910114,195.2094107567559,0,183.4394551996949,True
172.41565002613896,166.77896944172653,174.52191289104496,0,171.35652471028703,True
114.33165134388793,118.08913226923356,169.39846841745774,0,131.97894074356256,False
173.197589322078,137.0671098746773,114.55106055261214,1,144.76448685701803,False
114.48358079420046,167.18254100571647,139.94726098944642,0,137.93237291622904,False
70.22483286009778,170.3267110076315,200.0,0,139.18794644632857,False
168.18958573078143,189.2155153524377,106.3150665383073,0,155.93500885953608,False
97.32328249686842,135.9767697112228,136.4915449556061,1,120.66980739879604,False
163.52803385417744,124.19539845226012,107.42297757555988,0,134.896726350017,False
129.4796730678835,175.77312578356592,193.5285544209638,1,162.58237328851231,False
199.78652388569617,125.7112027187966,133.02656014363168,0,157.53593841300696,False
182.05528197948027,176.19935508211236,196.3360309779388,0,184.58272860980748,True
136.39842588445836,185.99208529245112,137.58712518842106,1,151.633133498045,False
129.36487166913952,163.68459107481166,134.8760375950879,0,141.31413726862567,False
113.57767790717638,139.27262904094206,188.35587566954,0,143.71962257601518,False
136.77232103122225,151.2324667843164,178.16495179181328,0,153.5281539853278,False
141.5893351444647,167.80397758809718,68.51159072347276,0,127.53040455125688,False
139.05919366824943,150.30556556136222,163.53422369571598,0,149.77561424442322,False
154.70111565817092,200.0,168.00500634756878,1,172.28194816753899,True
167.35564493186635,120.27987208118552,156.29420792702732,1,149.91448197521038,False
160.4896337097952,119.91994237890628,130.27025988525676,0,139.252914163167,False
127.07568228280672,120.69313839794025,150.85225333918768,1,132.29389043426107,False
106.86625578595265,132.31260232364357,138.05815557103008,0,123.85772968278314,False
190.9359554430741,84.63205439415272,156.33969082829927,0,148.66590574396525,False
129.31652446350188,131.11048719179456,143.928172114168,0,134.2382075771895,False
130.43119200194943,130.40145894216334,131.34215525283162,0,130.69556105927825,False
134.3643206309667,152.35542075522528,154.91311338913843,0,145.9262884956958,False
94.70791349530056,162.53401749618246,174.0731673055318,0,138.86532083863452,False
135.6607798787854,112.79350990776688,158.67017677186098,0,135.70341795540253,False
135.61032557976156,177.00162728292216,133.39072830206305,0,147.36183690740017,False
168.61074895030538,200.0,160.0876206111123,0,175.47058576345583,True
170.9537144732201,143.7514469071501,182.09377175576896,0,166.13505138816373,True
150.11312667258807,197.23113712426715,197.8621250572857,0,178.5732293235011,True
177.95545122342912,155.96968483215562,186.2265775247831,0,173.84105919645327,True
160.19894951403785,200.0,166.12140580077096,0,173.91600154584643,True
149.52953665192337,183.51850397064567,119.7262790635834,0,150.7852495710381,False
154.8278450489467,103.08286095480702,109.03341819237384,0,125.56602176373293,False
144.28039519255802,150.55882111984067,143.92856358842783,0,146.05837348950377,False
138.1545145789965,181.62974924712236,107.72445655331512,0,142.06806757172984,False
141.96799389318102,150.9163974312185,126.45645812818115,0,139.9990542250923,False
116.1596600558998,148.893494074648,144.89633085746502,0,134.60081150199383,False
158.41325115948888,188.09294250942912,135.4736873478329,0,160.4352894209742,False
120.20629167211258,128.7043745356169,140.16245831068747,0,128.74256652273635,False
175.24893792220908,150.52546839834656,110.15986118105673,0,148.3051740427046,False
142.51624259517155,159.70877293827357,156.9440027937963,0,152.00232975768958,False
151.48484944950272,139.98627118939308,179.89524153200722,1,156.55839359622118,False
164.8151032884287,149.39612688367387,133.55587596632492,0,150.8116421703711,False
169.29943395188783,173.25069789672511,171.7726603257364,0,171.2267810474936,True
102.88129774099642,162.9851286449998,200.0,0,150.0480576898985,False
143.79288971508086,125.738474040614,147.2456690959664,0,139.41239882700646,False
176.40536736242348,116.87628042602216,169.53630023848586,0,156.4859211443218,False
99.05682541703236,126.32693459230047,155.90310270262066,0,124.29174135528929,False
161.6184142618519,150.0374536736546,179.0887118767214,0,163.38521536985354,True
82.33307311793432,145.20180636728873,98.44050370163714,0,106.02592226785148,False
119.3247946909319,125.04127520348626,118.29129696164355,0,120.72968952591171,False
151.15891655520565,132.05548642450543,154.3039178421414,0,146.37138790207632,False
100.2985469303414,104.39882144423808,176.60887698475395,1,124.42172830083416,False
120.43467786947548,162.53561109651977,153.91572077594822,0,143.10927070953056,False
105.8449497760924,148.799438239451,100.0628024709707,0,116.99665212356348,False
199.4440479662268,112.2063796978419,125.29160170624814,0,151.02701360771775,False
154.92683266462,150.8586151256335,126.15881647208349,0,145.0759625451631,False
167.01870833558007,190.2786603153106,161.66975835009143,0,172.39200893385262,True
143.31974698454536,127.8019244110422,127.13883120478718,0,133.81012547856696,False
139.39704753728404,189.4541299716292,129.57578685597687,0,151.46779406319544,False
101.50577434046905,140.29627582549728,182.54242729913116,0,137.45392067357614,False
141.24487911756412,155.93484503549604,190.0594883039577,0,160.29625164886176,False
